Gene	AMLstat	factor1	factor2	alpha	ProbStat	ProbFactor	ProbAlpha	CMATstat	AMLpvalue	Probpvalue	CMATpvalue	NumValidSNPs	NumIndepSNPs	TotalRareAlleles
IL16	0.00250549	-0.104493	0.001	0.2	0.00601061	-0.0754428	1	0.00601061	0.9283	1	1	18	6	10
RBM47	0.015359	0.251306	0.0831741	0.2	0.102701	0.480825	0.504951	0.0942862	0.9291	0.7447	0.8451	32	6	13
FAM19A2	0.0024229	0.0863652	0.001	0.2	0.289121	0.14233	1	0.289121	0.9295	0.386	0.4226	22	7	135
ARID4B	0.0109176	-0.23772	0.001	0.2	0.0478975	-0.2211	1	0.0478975	0.9302	1	1	8	2	9
ECT2L	0.0192668	0.476497	0.001	0.2	-0.0351084	5	0.276295	0.0121432	0.9306	0.9443	1	5	2	7
XRCC4	0.0068104	0.167316	0.001	0.2	0.0617021	0.205294	1	0.0617021	0.9311	0.82	0.8119	23	4	15
RNGTT	0.0050726	0.228761	0.001	0.2	0.345248	0.588646	1	0.345248	0.9322	0.4852	0.4663	9	3	9
PCDH9	0.0073428	-0.127949	0.001	0.2	0.154779	0.165821	1	0.154779	0.9324	0.7429	0.7253	83	8	50
DLG1	0.0891689	-0.636587	0.001	0.2	0.264233	-0.759524	1	0.264233	0.9324	0.9324	0.9324	20	3	5
UHRF1	0.00599613	-0.171227	0.001	0.2	0.0455921	-0.207598	1	0.0455921	0.9326	0.9348	0.9132	13	5	10
FGGY	0.0100076	0.160525	0.001	0.2	6.08E-06	-0.0010897	1	6.08E-06	0.9327	0.9262	1	41	7	48
TRAPPC11	0.0268801	0.310101	0.001	0.2	0.184479	0.396488	1	0.184479	0.9327	0.8211	0.8211	8	4	12
GNAL	0.00929914	-0.187601	0.001	0.2	0.0452353	-0.207053	1	0.0452353	0.933	0.8955	0.9568	30	7	10
LHPP	0.0170699	-0.157281	0.001	0.2	0.000241479	-0.00811657	1	0.000241479	0.9341	0.9588	0.9974	91	12	34
ASIC2	0.00388805	0.0984093	0.001	0.2	0.00249922	0.034411	1	0.00249922	0.9345	0.9157	0.979	82	13	19
CFAP69	0.00796144	0.200036	0.001	0.2	0.140967	0.254838	1	0.140967	0.9348	0.7298	0.7067	4	3	19
ZNF761	0.00122536	0.119259	0.001	0.2	0.00704381	0.0186969	1	0.00704381	0.9353	0.9221	0.9304	2	1	192
STK26	0.00154417	0.0967214	0.001	0.2	0.0761242	0.0901243	1	0.0761242	0.9355	0.8107	0.8125	6	3	83
NKAIN2	0.00302302	-0.136125	0.001	0.2	0.143058	-0.174932	1	0.143058	0.9357	0.6681	0.6177	112	8	48
ABCB5	0.0129767	0.228716	0.001	0.2	0.6537	5	0.256977	0.104435	0.9357	0.5318	0.7555	35	6	9
RGS6	0.0100931	0.153452	0.001	0.2	0.0786317	0.201328	1	0.0786317	0.9359	0.9129	0.9085	106	7	17
DCDC2C	0.0329305	-0.334192	0.001	0.2	0.0752608	-0.309249	1	0.0752608	0.9362	0.9362	0.9362	29	4	8
CPEB1	0.0366522	-0.430829	0.001	0.2	0.0921421	-0.459827	1	0.0921421	0.9366	0.9366	0.9366	12	3	5
MYO15B	0.00769104	-0.243296	0.001	0.2	0.0954941	-0.355686	1	0.0954941	0.9369	0.6129	0.7829	9	2	9
NIPA2	0.000855327	0.102653	0.001	0.2	0.00521472	0.0151443	1	0.00521472	0.939	0.939	0.939	5	1	214
SLCO1B1	0.000689232	0.0737912	0.001	0.2	0.00560674	0.0228914	1	0.00560674	0.939	0.9276	0.9262	82	2	99
SPRED2	0.0648679	-0.538163	0.001	0.2	0.187613	-0.646507	1	0.187613	0.9391	0.9391	0.9391	19	3	5
ADGRG1	0.0508932	-0.486092	0.001	0.2	0.13882	-0.559085	1	0.13882	0.9397	0.9397	0.9397	20	3	5
VAV2	0.0224068	-0.294023	0.001	0.2	0.0655047	-0.291514	1	0.0655047	0.9404	0.8765	0.8564	44	3	8
ANXA10	0.0705373	0.509714	0.001	0.2	0.212406	0.576543	1	0.212406	0.9406	0.9406	0.9342	14	3	6
KDM4C	0.000636778	-0.0792866	0.001	0.2	0.0584619	-0.0957368	1	0.0584619	0.9412	0.7646	0.7795	186	2	67
ZBTB7C	0.00602054	-0.162429	0.001	0.2	0.0299599	-0.166712	1	0.0299599	0.9416	0.8923	0.8097	58	7	11
ITIH5	0.0428896	-0.363984	0.001	0.2	0.104893	-0.371543	1	0.104893	0.9421	0.9513	0.9513	24	4	9
TMEM178B	0.0316882	-0.416525	0.001	0.2	0.0761686	-0.419856	1	0.0761686	0.9421	1	1	10	3	5
SORBS1	0.0275056	-0.377712	0.001	0.2	0.0904418	-0.339262	1	0.0904418	0.9423	0.8628	0.8208	24	5	8
ABCC9	0.00379702	0.255154	0.0152714	0.2	0.0460549	-0.159307	1	0.0460549	0.9429	0.6709	0.7777	16	3	20
LEXM	0.0106569	0.185677	0.001	0.2	0.128011	0.268946	1	0.128011	0.9432	0.844	0.7944	13	4	20
CDH23	-0.000183198	0.0157105	0.001	0.2	0.000118851	-0.0109152	1	0.000118851	0.944	0.9158	0.9607	11	4	9
RAPGEF4	-0.000234496	0.0128532	0.001	0.2	0.0096543	0.126802	1	0.0096543	0.9442	1	1	22	5	6
COL4A5	0.00833399	0.214344	0.001	0.2	0.0335247	0.175726	1	0.0335247	0.9444	0.9442	0.9332	12	2	9
GLDC	0.00180582	-0.0928615	0.001	0.2	0.0162239	-0.0550196	1	0.0162239	0.9455	0.8653	0.8962	105	3	51
BHMT2	0.000630291	0.0661063	0.001	0.2	0.0888654	0.0760566	1	0.0888654	0.9468	0.7729	0.7522	70	3	136
FARP1	0.00355454	-0.0944186	0.001	0.2	0.000537277	-0.0176166	1	0.000537277	0.9474	0.9767	0.9257	63	9	17
LDB2	-9.64E-05	0.00617647	0.001	0.2	0.0384555	0.862628	0.194584	0.0315267	0.9477	0.9013	0.8925	52	5	9
TMTC2	0.00466062	0.129909	0.001	0.2	0.894049	0.190614	1	0.894049	0.9484	0.2904	0.215	57	9	238
RAB3C	0.00268039	0.140707	0.001	0.2	0.0247643	0.111468	1	0.0247643	0.9485	0.9232	0.9132	177	6	17
DAW1	0.0483928	-0.470755	0.001	0.2	0.127939	-0.538675	1	0.127939	0.9496	0.9496	0.9496	7	3	5
"GCOM1,MYZAP"	0.00626367	-0.332659	0.0366642	0.2	0.0266834	0.265397	0.560949	4.34E-06	0.9522	0.8449	1	24	3	10
SOX5	0.00418944	0.330164	0.0146967	0.0833333	0.0370897	0.12128	0.97012	0.0370892	0.9536	0.9111	0.8967	86	12	23
ZNF85	0.00638865	0.195835	0.001	0.2	0.0101955	0.124943	1	0.0101955	0.954	1	1	3	2	6
GPAT3	0.0267103	0.43177	0.001	0.2	0.0402044	0.262222	1	0.0402044	0.954	1	0.922	17	3	5
CASP7	0.0594751	-0.433295	0.001	0.2	0.157953	-0.588869	1	0.157953	0.9547	0.8257	0.7627	5	4	6
LILRB3	0.000124705	0.0471549	0.001	0.2	0.162687	0.17984	1	0.162687	0.9562	0.6907	0.6758	4	3	49
SLC22A2	0.00261623	-0.105463	0.001	0.2	0.1601	-0.271416	1	0.1601	0.9565	0.6992	0.7106	16	6	21
GLI2	0.00275733	-0.0871556	0.001	0.2	1.42E-05	0.00321566	1	1.42E-05	0.9567	1	1	48	8	13
CELA2A	-0.000129103	-0.0318669	0.001	0.2	2.76E-07	-0.000220186	1	2.76E-07	0.9581	0.987	0.9497	6	2	58
CRISPLD1	0.00305237	-0.114623	0.001	0.2	0.018866	0.0709915	1	0.018866	0.9583	0.8479	0.7796	25	4	35
RCBTB1	0.00504075	-0.166796	0.001	0.2	0.0152619	-0.10526	1	0.0152619	0.9585	0.891	0.9278	10	2	13
LOXL2	0.0560099	-0.41125	0.001	0.2	0.125049	-0.393772	1	0.125049	0.9586	0.9095	0.9758	95	5	9
GPRIN3	0.00651071	-0.145403	0.001	0.2	0.0384447	-0.139772	1	0.0384447	0.9603	0.8773	0.8429	46	7	18
BCAR3	0.00334249	-0.120728	0.001	0.2	0.000227922	0.0148159	1	0.000227922	0.9609	0.9541	0.9408	26	3	10
NBDY	0.00342946	-0.138549	0.001	0.2	0.00277876	-0.041223	1	0.00277876	0.9615	0.8436	0.9994	4	2	17
TPCN2	0.0119706	-0.237133	0.001	0.2	0.00960754	-0.0846898	1	0.00960754	0.9624	0.9677	1	31	6	12
RASSF9	0.00959528	0.3101	0.001	0.2	0.047353	0.208002	1	0.047353	0.9627	0.9617	1	1	1	10
PNPLA4	-5.27E-05	-0.0383722	0.001	0.2	0.000731692	-0.00658312	1	0.000731692	0.9632	0.9967	0.9418	2	1	156
GLIPR2	0.00836925	-0.185366	0.001	0.2	0.00115738	-0.0341661	1	0.00115738	0.9638	0.9246	0.9384	10	3	9
RTL9	0.0107981	-0.221483	0.001	0.2	7.26E-08	-0.000269491	1	7.26E-08	0.9646	0.9315	1	9	4	9
SLC25A21	0.00186173	-0.0862083	0.001	0.2	0.119576	-0.182618	1	0.119576	0.9649	0.802	0.7578	125	10	37
SRD5A2	0.00246336	0.121328	0.001	0.2	0.0201823	0.105089	1	0.0201823	0.9649	1	1	16	2	16
CCSER1	0.00180148	-0.0610103	0.001	0.2	0.0059848	0.0278022	1	0.0059848	0.9661	0.9805	0.9604	137	16	71
CXCL13	-8.85E-05	-0.0320342	0.001	0.2	0.0483609	0.21664	1	0.0483609	0.9661	1	1	9	2	9
TTC7B	8.93E-05	0.0478423	0.001	0.2	0.00468646	0.0148708	1	0.00468646	0.9673	0.9661	0.5887	9	3	197
LARGE1	0.000667756	-0.0567331	0.001	0.2	0.0307568	0.0597441	1	0.0307568	0.9678	0.8818	0.86	130	8	83
ZDHHC14	0.00297943	0.162089	0.001	0.2	0.0571398	-0.243589	1	0.0571398	0.9682	1	1	32	3	9
FSTL5	0.000487646	0.0524432	0.001	0.2	0.000799649	0.0163895	1	0.000799649	0.9686	0.9844	1	88	7	27
SEC14L5	0.000503575	0.0838432	0.001	0.2	0.00349651	0.0437399	1	0.00349651	0.9691	0.9422	0.8678	39	1	16
ELMOD3	0.00722103	-0.170242	0.001	0.2	0.00145307	-0.0374978	1	0.00145307	0.9692	0.9829	1	21	3	10
TENM3	0.00292607	0.108054	0.001	0.2	0.0275739	0.140547	1	0.0275739	0.9713	1	1	37	8	12
FAM185A	0.0959173	0.641401	0.001	0.2	0.105086	0.376175	1	0.105086	0.9718	0.9909	0.9185	3	3	8
EYA4	0.00220166	-0.0896905	0.001	0.2	0.0583403	-0.177283	1	0.0583403	0.9722	0.8741	0.864	48	5	16
ZNF407	0.00305109	0.128346	0.001	0.2	0.00851194	0.0805374	1	0.00851194	0.9725	0.8923	0.9637	16	5	12
SYNPR	0.0409945	-0.369721	0.001	0.2	0.00993013	-0.0976891	1	0.00993013	0.9737	1	1	42	5	11
STAG1	0.0590976	0.542441	0.001	0.2	0.232088	0.66684	1	0.232088	0.9747	1	0.9747	9	4	5
SLC44A1	0.0044577	0.188165	0.001	0.2	0.00187888	0.0535577	1	0.00187888	0.9748	0.9748	0.8879	22	4	6
PTPRN2	0.00273131	0.0679487	0.001	0.2	0.0814489	-0.0806215	1	0.0814489	0.9767	0.8822	0.8389	138	15	119
MAML2	-0.000100986	-0.0359428	0.001	0.0769231	0.0122615	0.0530772	1	0.0122615	0.9773	0.9434	0.9577	77	13	41
GABRR2	0.0339458	-0.369301	0.001	0.2	0.0795417	-0.342056	1	0.0795417	0.9777	1	1	10	3	6
KLHL13	-0.000138446	-0.0250703	0.001	0.2	-0.23408	-5	0.179509	0.163268	0.9785	1	0.6276	8	3	155
HNF1B	6.31E-05	0.0406915	0.001	0.142857	0.0105945	-0.0510484	1	0.0105945	0.9786	0.9248	0.9874	26	7	39
FNIP2	0.0677766	0.522741	0.001	0.2	0.156091	0.418924	1	0.156091	0.9786	0.8711	0.8711	11	5	8
LIPC	0.00562703	-0.278014	0.001	0.2	-0.0697995	-5	0.253741	0.0742724	0.9789	1	0.6954	18	2	32
DTX2	-0.000210994	-0.0166563	0.001	0.2	0.0130918	0.0276765	1	0.0130918	0.9794	0.8944	0.8939	2	2	157
CHEK2	-3.04E-05	0.0411492	0.001	0.125	0.270094	0.222418	1	0.270094	0.9798	0.6201	0.6603	51	8	48
PPP1R1C	0.0486547	0.546297	0.001	0.2	0.14149	0.520988	1	0.14149	0.9802	0.7595	0.7397	13	3	5
DNAH6	0.139732	0.675827	0.001	0.2	0.523382	0.976315	1	0.523382	0.9803	0.8125	0.8125	24	3	5
RSU1	0.000863226	-0.0730781	0.001	0.2	0.0142739	-0.120552	1	0.0142739	0.9808	0.9039	0.8564	21	5	9
MAP3K9	0.017324	-0.276918	0.001	0.2	0.0302827	-0.213727	1	0.0302827	0.9819	1	1	13	3	6
MEGF11	0.00012283	-0.0433967	0.001	0.121437	0.0226765	-0.10657	1	0.0226765	0.9833	1	1	69	10	18
PKD1L2	-0.000315637	-0.033079	0.001	0.166667	0.00601172	0.0259821	1	0.00601172	0.9835	0.9396	0.9274	50	6	82
RAB27A	0.000327741	0.0574193	0.001	0.2	0.0349774	0.141552	1	0.0349774	0.9838	1	0.982	14	4	15
PLIN3	0.00571479	-0.180609	0.001	0.2	0.0566616	-0.226981	1	0.0566616	0.9853	0.7577	0.7255	3	2	11
ABCC2	0.0358284	0.547234	0.001	0.2	0.0688767	0.55041	0.63006	0.0682496	0.9884	1	1	10	5	6
SUPT3H	-0.000250316	0.0239542	0.001	0.125	0.00432385	-0.0453238	1	0.00432385	0.9887	1	1	21	8	20
RTKN2	-0.000269328	0.0123279	0.001	0.2	0.00859462	0.126258	1	0.00859462	0.9906	1	0.9906	20	5	6
CATSPERB	0.000633169	0.0869023	0.001	0.2	0.0347151	-0.143279	1	0.0347151	0.9911	0.9224	0.8629	51	3	16
PRKN	-0.000544431	0.0116018	0.001	0.142857	0.216649	-0.0590633	1	0.216649	0.992	0.6191	0.5859	295	7	594
TOP3B	0.00523193	0.172011	0.001	0.2	0.0166584	0.165143	1	0.0166584	0.9937	0.8639	0.8639	3	2	6
GAS7	0.00136077	-0.0929802	0.001	0.2	0.0314884	-0.0972175	1	0.0314884	0.9945	0.8946	0.8694	56	4	29
RORB	0.0138585	-0.288528	0.001	0.2	0.00370897	-0.0740621	1	0.00370897	0.9955	0.9248	0.8282	29	2	7
ATP11C	0.0083552	0.290153	0.001	0.2	0.0412206	0.182211	1	0.0412206	0.9958	0.8419	0.7816	8	1	11
"NTAN1,PDXDC1"	0.000466511	-0.0816074	0.001	0.2	0.00332367	-0.0198741	1	0.00332367	0.9961	0.9157	0.9963	3	1	78
PDXDC1	0.000466511	-0.0816074	0.001	0.2	0.00332367	-0.0198741	1	0.00332367	0.9961	0.9157	0.9963	2	1	78
RRN3	0.000466511	-0.0816074	0.001	0.2	0.00332367	-0.0198741	1	0.00332367	0.9961	0.9157	0.9963	1	1	78
C5orf66	-0.000186073	-0.0234128	0.001	0.0666667	8.27E-06	-0.00169311	1	8.27E-06	0.9976	0.9996	1	110	15	26
ARSH	-5.78E-07	0.0429229	0.001	0.2	0.0620226	0.135462	1	0.0620226	0.9993	0.8316	0.8395	3	3	30
PDE4D	-0.000458156	0.00379715	0.001	0.0454545	3.23E-05	-0.00102262	1	3.23E-05	0.9997	0.9662	0.9941	362	22	286
MAATS1	0.000304095	0.0585007	0.001	0.2	0.123264	0.463624	1	0.123264	0.9997	0.733	0.6305	15	3	7
ACOX3	0.00981486	-0.31349	0.001	0.2	0.0503168	-0.216013	1	0.0503168	0.9998	0.7955	0.9546	19	1	11
CMIP	0.000188304	-0.0538404	0.001	0.2	0.254045	0.488831	1	0.254045	0.9998	0.749	0.6021	24	3	10
TUBGCP5	-7.09E-05	0.0359217	0.001	0.2	0.000638918	0.0052154	1	0.000638918	1	1	1	8	1	221
ZNF626	-0.000295471	0.0227599	0.001	0.2	0.00182347	0.00970505	1	0.00182347	1	0.7091	0.8863	5	2	177
H2BFM	-0.000153965	-0.0214213	0.001	0.2	0.000228243	-0.00428803	1	0.000228243	1	1	1	1	1	124
TRMT1L	-9.00E-05	-0.0331558	0.001	0.2	0.000547077	-0.00650517	1	0.000547077	1	0.9499	0.9448	4	1	123
"PDXDC1,RRN3"	-0.000188781	0.010511	0.001	0.2	5.50E-05	0.00258509	1	5.50E-05	1	1	1	2	1	76
ZNF804B	0.000288126	-0.061817	0.001	0.2	0.00385197	-0.0224154	1	0.00385197	1	1	1	75	2	72
TMEM185A	7.46E-05	0.0523884	0.001	0.2	0.00136553	0.014113	1	0.00136553	1	1	1	2	1	62
FPR3	-8.70E-05	-0.0335929	0.001	0.2	0.000562891	-0.0097589	1	0.000562891	1	1	1	13	1	58
ZNF841	-0.000136061	-0.025259	0.001	0.2	0.000318116	-0.00733764	1	0.000318116	1	1	1	9	1	58
ZNF432	0.00116841	-0.116858	0.001	0.2	0.00683135	-0.0347752	1	0.00683135	1	1	1	4	1	56
ZNF577	0.00116841	-0.116858	0.001	0.2	0.00683135	-0.0347752	1	0.00683135	1	1	1	4	1	56
ZNF613	0.00116841	-0.116858	0.001	0.2	0.00683135	-0.0347752	1	0.00683135	1	1	1	2	1	56
ZNF649	0.00116841	-0.116858	0.001	0.2	0.00683135	-0.0347752	1	0.00683135	1	1	1	4	1	56
MPV17L	-0.000194042	-0.00760441	0.001	0.2	2.88E-05	-0.00225931	1	2.88E-05	1	1	1	4	1	55
C16orf45	0.00121128	0.11867	0.001	0.2	0.00699986	0.0353753	1	0.00699986	1	0.9864	0.9281	17	1	54
HBG1	-0.000175991	-0.0154425	0.001	0.2	0.00011902	-0.00482345	1	0.00011902	1	0.9035	0.9173	1	1	49
MYH11	-9.16E-05	0.0329054	0.001	0.2	0.000539542	0.0103829	1	0.000539542	1	0.9574	0.9611	25	1	49
MARF1	0.00216761	0.153563	0.001	0.2	0.0117103	0.0487783	1	0.0117103	1	0.9456	0.9711	4	1	48
"MYH11,NDE1"	0.00216761	0.153563	0.001	0.2	0.0117103	0.0487783	1	0.0117103	1	0.9456	0.9711	1	1	48
NDE1	0.00216761	0.153563	0.001	0.2	0.0117103	0.0487783	1	0.0117103	1	0.9456	0.9711	2	1	48
ZNF415	0.000315284	-0.0623	0.001	0.2	-0.105352	1.3313	0.1	0.106408	1	1	0.7564	6	2	47
RBM3	-0.000189904	0.00996176	0.001	0.2	4.95E-05	0.00323171	1	4.95E-05	1	0.8981	0.8754	1	1	44
TBC1D25	-0.000189904	0.00996176	0.001	0.2	4.95E-05	0.00323171	1	4.95E-05	1	0.8981	0.8754	1	1	44
BTRC	-0.000428741	-0.00733692	0.001	0.2	0.000616293	0.0137601	1	0.000616293	1	0.9887	1	17	3	34
VWA1	0.00156047	-0.132496	0.001	0.2	0.00881236	-0.053293	1	0.00881236	1	1	1	1	1	30
BCAT1	0.000254857	-0.0576314	0.001	0.2	0.0120571	-0.0632534	1	0.0120571	1	0.9022	0.9035	28	2	29
YTHDC2	-0.00029649	-0.00379908	0.001	0.2	0.0645148	-0.144153	1	0.0645148	1	0.7138	0.8545	7	2	29
SLCO1B7	-0.000197928	-0.00435179	0.001	0.2	9.45E-06	-0.001762	1	9.45E-06	1	1	1	20	1	28
"HFE2,NBPF10,NBPF19,NBPF20"	0.00140548	-0.126548	0.001	0.2	0.00803379	-0.0525799	1	0.00803379	1	1	1	2	1	27
"NBPF10,NBPF19,NBPF20,POLR3GL"	0.00122398	-0.119201	0.001	0.2	0.00712667	-0.049508	1	0.00712667	1	1	1	3	1	27
POLR1A	-0.00021715	0.0185118	0.001	0.2	0.0524025	0.12881	1	0.0524025	1	0.8765	0.8603	12	2	27
CYP2C18	0.000803559	-0.100108	0.001	0.2	0.00501403	-0.0450876	1	0.00501403	1	1	1	23	1	26
HEATR5A	-0.000274412	-0.00593857	0.001	0.2	0.135657	0.217228	1	0.135657	1	0.7654	0.7066	9	3	25
"CTNNA3,LRRTM3"	-9.63E-05	0.0321792	0.001	0.2	0.000516364	0.0142076	1	0.000516364	1	0.9552	0.8707	12	1	24
PDCD11	0.0020717	0.150435	0.001	0.2	0.0112314	0.0642459	1	0.0112314	1	0.838	0.9559	37	1	24
SLC7A4	-0.000198324	-0.00386964	0.001	0.2	7.48E-06	-0.00178414	1	7.48E-06	1	1	1	18	1	23
CALHM2	-0.000133032	0.025852	0.001	0.2	0.000333177	0.0116159	1	0.000333177	1	0.9956	0.8311	2	1	22
RPH3AL	0.0033116	0.186809	0.001	0.2	0.0172874	0.0838335	1	0.0172874	1	0.8755	0.9857	69	1	22
RASGRP3	-0.000284186	-0.0321971	0.001	0.2	0.00501508	-0.0483998	1	0.00501508	1	1	1	22	3	22
AKR1B10	2.74E-05	0.0457062	0.001	0.2	0.0119575	0.0697986	1	0.0119575	1	1	1	4	2	22
MBL2	0.002332	0.15878	0.001	0.2	0.0125143	0.0718027	1	0.0125143	1	0.8791	0.9782	7	1	21
PINX1	-0.000309113	-0.0178933	0.001	0.2	0.0026226	-0.0336275	1	0.0026226	1	1	1	50	2	21
PSPC1	0.00359752	0.194212	0.001	0.2	0.0186827	0.0941066	1	0.0186827	1	0.9475	0.9877	4	1	20
NOMO3	0.00571335	-0.241848	0.001	0.2	0.0296727	-0.130155	1	0.0296727	1	1	1	1	1	20
ZNF765	7.20E-05	0.0521465	0.001	0.2	0.00135478	0.0267995	1	0.00135478	1	1	1	1	1	18
DNAJC6	-0.000104396	-0.0264025	0.001	0.2	0.0651754	-0.179988	1	0.0651754	1	0.8897	0.8468	19	4	18
APOL3	0.00077119	0.0787257	0.001	0.2	0.0067855	-0.0567591	1	0.0067855	1	1	1	6	2	18
DOCK11	0.00064947	0.0703222	0.001	0.2	0.000954898	0.0219102	1	0.000954898	1	0.8805	0.9761	17	3	18
OR2A2	-0.000199819	-0.000107616	0.001	0.2	5.78E-09	-5.25E-05	1	5.78E-09	1	1	1	1	1	18
MPHOSPH8	0.00189125	0.144362	0.001	0.2	0.010339	0.0750084	1	0.010339	1	0.9793	0.9556	5	1	17
EML1	0.00036089	-0.0587698	0.001	0.2	0.00971933	0.0711035	1	0.00971933	1	0.9254	0.8667	12	3	17
SPNS3	0.000104021	-0.0551271	0.001	0.2	0.00152166	-0.0281687	1	0.00152166	1	0.8753	0.8508	24	1	17
XK	0.00720686	-0.270279	0.001	0.2	0.0369876	-0.14991	1	0.0369876	1	0.73	0.7544	2	1	17
WDR70	6.15E-05	-0.0511285	0.001	0.2	0.00130829	-0.0261871	1	0.00130829	1	1	1	29	1	17
OR2A12	0.00558043	-0.239146	0.001	0.2	0.0288512	-0.122149	1	0.0288512	1	0.909	0.9837	1	1	17
SGMS1	0.000212577	-0.0561921	0.001	0.2	0.0106364	-0.0865127	1	0.0106364	1	0.8721	0.8329	47	2	16
CCDC179	-4.91E-05	-0.041771	0.001	0.2	0.00323353	-0.0448736	1	0.00323353	1	1	1	2	2	16
PI4KA	0.000463583	0.0814281	0.001	0.2	0.00329506	0.0450854	1	0.00329506	1	0.8869	0.8342	8	1	16
TAMM41	0.000895612	0.10459	0.001	0.2	0.00542519	0.0578838	1	0.00542519	1	0.8249	0.9565	9	1	16
COL28A1	-0.000524673	0.00849904	0.001	0.125	7.33E-05	0.00666627	1	7.33E-05	1	0.9973	1	27	8	16
OR2F2	0.000285327	0.0696465	0.001	0.2	0.00241569	0.0368923	1	0.00241569	1	1	1	1	1	16
OR6B1	0.000338428	-0.0733552	0.001	0.2	0.00269555	-0.038153	1	0.00269555	1	0.9007	0.8924	3	1	16
ZNF679	0.003867	0.200931	0.001	0.2	0.0200507	0.102098	1	0.0200507	1	1	0.9926	4	1	16
CHST6	0.00209709	-0.15127	0.001	0.2	0.0115369	-0.0940273	1	0.0115369	1	1	1	20	1	15
ELOA2	0.00934239	-0.306145	0.001	0.2	0.0480594	-0.209194	1	0.0480594	1	1	1	3	1	15
CLCNKA	0.000669221	-0.0931787	0.001	0.2	0.00434479	-0.0529901	1	0.00434479	1	1	1	2	1	15
"LEPR,LEPROT"	0.00442	-0.214041	0.001	0.2	0.0231268	-0.117647	1	0.0231268	1	1	1	4	1	15
LEPROT	0.00442	-0.214041	0.001	0.2	0.0231268	-0.117647	1	0.0231268	1	1	1	2	1	15
CRKL	0.00760768	0.277388	0.001	0.2	0.0377801	0.156414	1	0.0377801	1	0.8964	0.9812	2	1	15
P2RX6	0.00454798	-0.216958	0.001	0.2	0.023885	-0.129433	1	0.023885	1	1	1	1	1	15
SNAP29	0.00760768	0.277388	0.001	0.2	0.0377801	0.156414	1	0.0377801	1	0.8964	0.9812	2	1	15
MAGEC3	0.00502632	-0.227518	0.001	0.2	0.0261643	-0.125421	1	0.0261643	1	0.9531	0.8877	8	1	15
MUM1L1	3.30E-05	0.0482619	0.001	0.2	0.00116065	0.0272362	1	0.00116065	1	0.8757	0.8987	7	1	15
RUVBL1	3.08E-05	0.0357803	0.001	0.125	0.00942735	-0.0804447	1	0.00942735	1	1	1	25	8	15
SLCO6A1	-0.000244229	-0.018133	0.001	0.2	0.122924	-0.287409	1	0.122924	1	0.8727	0.8331	19	3	15
ARFGEF1	-0.000204047	-0.0270535	0.001	0.2	0.0439773	0.159666	1	0.0439773	1	0.7637	0.7176	2	2	15
WHRN	-0.000194851	-0.00705203	0.001	0.2	2.48E-05	-0.00404196	1	2.48E-05	1	0.9991	0.9229	15	1	15
OR52I1	0.0051779	-0.23076	0.001	0.2	0.0270275	-0.139003	1	0.0270275	1	1	1	1	1	14
TRIM68	0.0051779	-0.23076	0.001	0.2	0.0270275	-0.139003	1	0.0270275	1	1	1	2	1	14
AIFM3	-1.78E-05	-0.0426704	0.001	0.2	0.000911884	-0.025896	1	0.000911884	1	1	1	2	1	14
DERL3	0.00469412	-0.22024	0.001	0.2	0.0246116	-0.131701	1	0.0246116	1	1	1	2	1	14
LRRC74B	-1.78E-05	-0.0426704	0.001	0.2	0.000911884	-0.025896	1	0.000911884	1	1	1	2	1	14
LZTR1	-1.78E-05	-0.0426704	0.001	0.2	0.000911884	-0.025896	1	0.000911884	1	1	1	4	1	14
SERPIND1	-1.78E-05	-0.0426704	0.001	0.2	0.000911884	-0.025896	1	0.000911884	1	1	1	1	1	14
SMARCB1	0.00469412	-0.22024	0.001	0.2	0.0246116	-0.131701	1	0.0246116	1	1	1	7	1	14
SYTL5	0.00324085	0.184931	0.001	0.2	0.0169165	0.106531	1	0.0169165	1	0.865	0.9837	27	1	14
TCAF1	0.00454184	-0.216819	0.001	0.2	0.0237102	-0.121868	1	0.0237102	1	0.9953	0.9622	6	1	14
XKR5	0.00372878	0.197514	0.001	0.2	0.0192835	0.113288	1	0.0192835	1	0.8144	0.8974	3	1	14
PGM5	0.000831284	0.101479	0.001	0.2	0.00511233	0.056965	1	0.00511233	1	1	1	26	1	14
OR2AG2	-5.33E-05	-0.0382817	0.001	0.2	0.000733603	-0.0240223	1	0.000733603	1	1	1	1	1	13
OR52I2	0.00396932	-0.203423	0.001	0.2	0.020956	-0.123115	1	0.020956	1	1	1	1	1	13
TRIM21	5.84E-06	0.0453584	0.001	0.2	0.00102421	0.028225	1	0.00102421	1	1	1	2	1	13
"CD300LF,RAB37"	-0.000231955	0.0030858	0.001	0.2	0.00259715	0.04442	1	0.00259715	1	0.9469	0.9087	4	2	13
FAM83E	0.00381852	-0.19974	0.001	0.2	0.0202692	-0.139448	1	0.0202692	1	1	1	4	1	13
TNFAIP8L1	-5.69E-05	-0.0406097	0.001	0.2	0.0172908	-0.113228	1	0.0172908	1	1	1	4	3	13
CYP24A1	-8.96E-05	0.0375374	0.001	0.2	0.000661039	-0.021205	1	0.000661039	1	1	1	13	5	13
"RGPD5,RGPD8"	-0.00019938	-0.00209943	0.001	0.2	2.20E-06	-0.00130983	1	2.20E-06	1	0.9774	0.7578	11	1	13
