Gene	AMLstat	factor1	factor2	alpha	ProbStat	ProbFactor	ProbAlpha	CMATstat	AMLpvalue	Probpvalue	CMATpvalue	NumValidSNPs	NumIndepSNPs	TotalRareAlleles
FSHR	0.0082623	0.190667	0.001	0.2	0.0764729	0.126888	1	0.0764729	0.8636	0.7487	0.7822	50	3	41
NCALD	0.0314845	-0.388448	0.001	0.2	0.100702	-0.388045	1	0.100702	0.8638	0.7346	0.7624	30	4	6
VASH2	0.0230309	-0.447694	0.001	0.2	0.000242222	-0.0204035	1	0.000242222	0.8643	0.936	0.9634	5	2	5
WDR17	0.0139732	0.267133	0.001	0.2	0.069825	0.271283	1	0.069825	0.8658	0.7749	0.7206	11	2	8
TOM1L1	0.113283	0.60903	0.001	0.2	0.080197	0.240469	1	0.080197	0.8663	0.8705	0.9098	55	5	13
KAT14	0.0272477	-0.325123	0.001	0.2	0.0667437	-0.411992	1	0.0667437	0.8672	1	1	7	3	6
TP73	0.0234554	0.288209	0.001	0.2	0.0166629	0.0890496	1	0.0166629	0.8673	1	1	28	4	18
RTL9	0.0734219	-0.524018	0.001	0.2	0.104131	-0.31762	1	0.104131	0.8676	0.874	0.9175	9	4	9
GABRR2	0.103279	-0.615555	0.001	0.2	0.312688	-0.670269	1	0.312688	0.8678	0.8678	0.8678	10	3	6
CYP11B1	0.0342523	-0.408682	0.001	0.2	0.124558	-0.432581	1	0.124558	0.8678	0.8678	0.7633	11	4	6
MAP3K9	0.0833389	-0.578536	0.001	0.2	0.240323	-0.594705	1	0.240323	0.8681	0.8681	0.8681	13	3	6
CYP20A1	0.00930696	-0.219411	0.001	0.2	0.0436636	-0.191582	1	0.0436636	0.869	1	1	13	2	10
DHX57	0.00499706	0.175415	0.001	0.2	0.00255645	0.0418694	1	0.00255645	0.8697	0.8527	0.8954	11	3	12
DYM	0.0606646	-0.32873	0.001	0.2	0.101578	-0.228806	1	0.101578	0.8699	0.9391	0.9222	74	8	17
TSPEAR	0.0205408	-0.242987	0.001	0.2	0.0519432	-0.191348	1	0.0519432	0.8706	0.8967	0.8721	32	4	12
CCT8L2	0.00224941	0.156181	0.001	0.2	0.0121058	0.02485	1	0.0121058	0.8711	0.8711	0.8711	1	1	165
DTX2	0.00494372	-0.191193	0.001	0.2	7.51E-06	-0.000595358	1	7.51E-06	0.8715	0.9829	0.9715	2	2	181
DENND1A	0.0419194	0.45391	0.001	0.2	0.17457	0.428291	1	0.17457	0.8719	0.8459	0.8459	42	5	8
ABCB11	0.00881481	-0.171573	0.001	0.2	1.17E-05	0.0036535	1	1.17E-05	0.872	1	1	38	6	9
CEACAM21	0.00928522	-0.253236	0.001	0.2	0.00387714	-0.0555614	1	0.00387714	0.8721	0.9084	0.9388	24	2	11
ZNF160	0.00460294	0.158637	0.001	0.2	0.0379695	0.073	1	0.0379695	0.8724	0.6954	0.7617	12	2	62
NXN	0.00608355	0.150971	0.001	0.2	0.0146134	0.0243807	1	0.0146134	0.8727	0.8878	0.8811	197	3	214
PRKAG2	0.0148786	-0.250925	0.120288	0.2	0.0375782	-2.90401	0.198553	0.0358779	0.873	0.8069	0.8475	22	7	39
USO1	0.103659	0.638711	0.001	0.2	0.273781	0.670923	1	0.273781	0.8731	0.8731	0.8731	7	3	5
FUT8	0.0298795	0.438647	0.001	0.2	0.0202442	0.183028	1	0.0202442	0.8742	1	1	17	2	5
DOCK3	0.0253746	-0.511384	0.001	0.2	0.062396	-0.324547	1	0.062396	0.8743	0.8743	0.9544	15	3	5
MORF4L1	0.0350308	0.454388	0.001	0.2	0.0431999	0.268696	1	0.0431999	0.8749	0.9472	0.9472	13	2	5
"KCNE1,KCNE1B"	0.000759147	-0.0978722	0.001	0.2	0.00477827	-0.0303667	1	0.00477827	0.875	0.875	0.875	3	1	44
KCNE2	0.000759147	-0.0978722	0.001	0.2	0.00477827	-0.0303667	1	0.00477827	0.875	0.875	0.875	1	1	44
LDB2	0.0214226	-0.31614	0.001	0.2	0.00548738	-0.618317	0.199559	0.00326207	0.8755	1	1	52	5	9
DOCK5	0.107987	-0.570278	0.001	0.2	0.369074	-0.701718	1	0.369074	0.8756	0.8756	0.8756	30	4	7
CD6	0.0203166	0.295981	0.001	0.2	0.0271559	0.12105	1	0.0271559	0.8761	0.9834	0.9604	7	4	16
AGPAT4	0.00601401	0.152192	0.001	0.2	0.0190928	0.0808092	1	0.0190928	0.8761	0.9276	0.9079	24	3	27
FRRS1L	0.0451968	-0.463181	0.001	0.2	0.158191	-0.481384	1	0.158191	0.8764	0.8764	0.7556	12	4	6
GALK2	0.0404125	0.474505	0.001	0.2	0.12594	0.426509	1	0.12594	0.8768	0.756	0.756	11	4	6
MAGEA11	0.0046052	-0.218249	0.001	0.2	0.0238069	-0.0687998	1	0.0238069	0.8769	0.8756	0.8214	2	1	42
CCDC40	0.0365504	-0.45789	0.001	0.2	0.0527175	-0.297779	1	0.0527175	0.8778	0.8981	0.8981	14	2	5
ANKS1B	0.0264428	0.209793	0.001	0.2	0.36528	-0.0888819	1	0.36528	0.8778	0.6072	0.4797	112	21	395
OPA3	0.0201443	0.293745	0.001	0.2	0.0284482	0.120979	1	0.0284482	0.878	0.8549	0.8171	8	3	16
EHD3	0.00695159	-0.191555	0.001	0.2	0.0213538	-0.0961056	1	0.0213538	0.878	0.8515	0.8362	9	2	20
MAST2	0.00519746	-0.167176	0.001	0.2	0.0241977	-0.0709275	1	0.0241977	0.878	0.8622	0.8685	19	2	46
SUCLG2	0.0570692	-0.334126	0.001	0.2	0.0646399	-0.164873	1	0.0646399	0.8783	0.9233	0.9244	46	7	20
VWC2L	0.0445575	-0.559372	0.001	0.2	0.0290014	-0.223524	1	0.0290014	0.8784	1	1	22	2	5
PTPRJ	0.00482109	0.227569	0.001	0.2	0.0555638	0.133632	1	0.0555638	0.8786	0.8735	0.8705	33	2	26
JADE1	0.0177285	0.301552	0.001	0.2	-0.113821	2.26631	0.119526	0.0729576	0.8788	0.9706	0.7835	5	3	44
ELF2	0.0126493	-0.271685	0.001	0.2	1.30E-05	-0.00418688	1	1.30E-05	0.879	1	1	5	3	6
TARM1	0.00917611	0.217864	0.001	0.2	0.0439969	0.154563	1	0.0439969	0.879	0.8334	0.8311	11	2	15
TGFBR2	0.02128	0.206622	0.001	0.2	0.0181502	0.0910991	1	0.0181502	0.879	0.947	0.961	57	12	18
THBS3	0.0303403	-0.42208	0.001	0.2	0.03528	-0.243099	1	0.03528	0.8794	0.9475	1	4	2	5
PRR5L	0.0246757	-0.316479	0.001	0.2	0.334454	-0.413465	1	0.334454	0.8799	0.6289	0.6008	22	6	17
ZNF727	0.00854375	-0.211264	0.001	0.2	0.0313894	-0.110691	1	0.0313894	0.8799	0.756	0.7638	3	2	21
PSMA4	0.0705294	0.500129	0.001	0.2	0.238387	0.586792	1	0.238387	0.88	0.88	0.88	15	3	6
APOBEC3D	0.0278931	0.460782	0.001	0.2	0.000822058	0.0334028	1	0.000822058	0.88	0.7523	0.8298	2	2	6
ABCG2	0.0167765	0.301199	0.001	0.2	0.232214	0.358858	1	0.232214	0.8812	0.7664	0.7484	44	4	17
RBM3	0.00360258	-0.19434	0.001	0.2	0.0188956	-0.0580322	1	0.0188956	0.8812	0.8455	0.8208	1	1	49
TBC1D25	0.00360258	-0.19434	0.001	0.2	0.0188956	-0.0580322	1	0.0188956	0.8812	0.8455	0.8208	1	1	49
MSR1	0.00677023	0.169608	0.001	0.2	0.196084	0.09029	1	0.196084	0.8812	0.6441	0.4683	17	3	206
ABCC9	0.0187009	0.380025	0.001	0.2	-0.105481	2.536	0.230489	0.0267707	0.8813	0.9831	0.7031	19	4	24
CNIH3	0.0314893	0.359805	0.001	0.2	0.0412723	0.221671	1	0.0412723	0.882	1	1	31	5	7
EIF5B	0.0297664	0.383647	0.001	0.2	0.128792	0.423515	1	0.128792	0.8822	0.6617	0.7836	4	2	6
RBM28	0.0138923	0.737285	0.001	0.2	-0.00221806	5	0.293071	0.126491	0.8825	1	0.621	2	2	6
ZNF415	0.00528041	0.168845	0.001	0.2	0.0395958	0.0758485	1	0.0395958	0.8825	0.8704	0.7335	6	2	60
RAB27A	0.0142991	-0.281466	0.001	0.2	0.0299137	-0.151018	1	0.0299137	0.8832	1	1	14	2	11
CHMP7	0.048552	-0.464849	0.001	0.2	0.123017	-0.404252	1	0.123017	0.8838	0.8838	0.8278	15	5	7
XRN1	0.00420932	0.317924	0.001	0.2	0.0504874	-0.0600985	1	0.0504874	0.8842	0.7629	0.7363	6	2	123
CASQ2	0.0213448	-0.175097	0.222428	0.2	0.00267022	5	0.295306	0.342703	0.8845	0.993	0.5842	10	2	11
"STON1,STON1-GTF2A1L"	0.00275139	-0.220537	0.001	0.2	0.0464084	0.500655	0.402896	0.0443698	0.8856	0.8155	0.8155	8	3	8
BZW2	0.0098053	0.179357	0.001	0.2	0.0162677	0.103301	1	0.0162677	0.8856	0.9104	0.965	6	5	13
SLC7A13	0.00137989	0.125539	0.001	0.2	0.00781251	0.0360583	1	0.00781251	0.886	0.886	0.886	7	1	53
HS1BP3	0.00941925	0.205615	0.001	0.2	0.000122466	0.0081853	1	0.000122466	0.8861	1	1	12	3	16
DLGAP1	0.0268357	-0.201837	0.001	0.2	0.155485	-0.204368	1	0.155485	0.8878	0.788	0.7513	117	13	32
MAT1A	0.0771916	-0.613863	0.001	0.2	0.221249	-0.715694	1	0.221249	0.8883	0.8883	0.8883	24	3	5
PDGFB	0.0877078	-0.619284	0.001	0.2	0.275061	-0.774179	1	0.275061	0.8884	0.8884	0.8884	5	3	5
BNC2	0.0173643	0.215373	0.001	0.2	2.06E-05	0.00307269	1	2.06E-05	0.889	1	1	86	14	18
ASB2	0.0126832	-0.367586	0.001	0.2	0.000922895	0.0305494	1	0.000922895	0.8895	1	1	13	3	8
SLC44A1	0.0342027	-0.412003	0.001	0.2	0.112622	-0.408151	1	0.112622	0.8899	0.8899	0.7699	22	4	6
WDSUB1	0.0142556	-0.272189	0.001	0.2	0.051438	-0.213812	1	0.051438	0.8907	0.8105	0.8105	9	2	10
NIPA1	0.00189296	0.144421	0.001	0.2	0.0103363	0.0195079	1	0.0103363	0.8909	0.8909	0.8909	8	1	234
PSD3	0.060632	-0.303535	0.001	0.2	0.0150209	0.0213045	1	0.0150209	0.891	0.9121	0.7493	107	14	283
SLC6A18	0.0268559	-0.301966	0.001	0.2	0.0538839	-0.184327	1	0.0538839	0.8912	0.8818	0.8775	29	7	14
FTSJ1	0.0037982	0.247335	0.001	0.2	0.125986	0.405195	1	0.125986	0.8916	0.5586	0.7428	3	2	8
ZNF626	0.00430041	-0.133444	0.001	0.2	0.0361533	-0.038466	1	0.0361533	0.8917	0.7796	0.734	5	3	209
THRB	0.016784	0.233365	0.001	0.2	0.0379367	0.150295	1	0.0379367	0.8924	0.8919	0.7881	27	7	14
CAMKMT	0.0201089	0.182582	0.001	0.2	0.0217958	0.0909232	1	0.0217958	0.8924	0.922	0.9899	26	9	22
SARAF	0.00662973	0.24231	0.001	0.2	-0.10748	1.96391	0.166097	0.149195	0.8926	1	0.7137	7	3	22
ABCA13	0.0307883	0.447668	0.001	0.2	0.00441421	0.0645677	1	0.00441421	0.893	0.923	0.811	56	2	9
CADM2	0.0172481	0.194208	0.001	0.2	0.0490878	-0.0713525	1	0.0490878	0.8932	0.8686	0.8557	66	14	81
VRK2	0.0308738	0.371452	0.001	0.2	0.0694711	0.255657	1	0.0694711	0.8934	0.8473	0.843	29	3	9
ESR2	0.0182133	0.223493	0.001	0.2	0.102148	0.255332	1	0.102148	0.8941	0.8517	0.8236	15	5	13
ZDHHC14	0.0227705	0.300803	0.001	0.2	0.00478507	0.0627524	1	0.00478507	0.8949	1	1	32	3	11
CCDC125	0.0128498	-0.274041	0.001	0.2	0.00152275	-0.0409512	1	0.00152275	0.8953	1	1	6	2	8
C9orf62	0.00186	-0.143284	0.001	0.2	0.0101799	-0.0189005	1	0.0101799	0.8954	0.844	0.844	3	1	251
SLC25A37	0.00401639	-0.124181	0.001	0.2	0.00230321	-0.065258	1	0.00230321	0.8958	1	0.9391	15	5	6
POF1B	0.00569539	0.195744	0.001	0.2	0.00553457	0.0757399	1	0.00553457	0.8964	1	1	4	2	9
NXPH1	0.0177408	0.24638	0.001	0.2	0.261869	0.217328	1	0.261869	0.8967	0.6471	0.5988	61	11	47
ATP1B4	0.0540957	-0.644422	0.001	0.2	0.0344363	-0.256371	1	0.0344363	0.897	1	1	4	2	5
FHIT	0.015091	0.122522	0.001	0.2	0.0772797	0.0552296	1	0.0772797	0.8973	0.8354	0.7794	373	21	220
CCZ1	0.00108981	-0.0485451	0.0497092	0.2	0.0868643	-0.207686	1	0.0868643	0.8976	0.8439	0.843	3	2	17
DSG3	0.075203	0.583194	0.001	0.2	-0.0707339	1.86766	0.267419	0.0158853	0.8977	1	0.8763	29	3	36
SYNPR	0.113297	-0.551668	0.001	0.2	0.0385712	-0.150936	1	0.0385712	0.898	0.965	0.9523	42	6	15
ZNF432	0.00191563	-0.145197	0.001	0.2	0.0105256	-0.0383481	1	0.0105256	0.898	0.898	0.898	4	1	65
ZNF613	0.00191563	-0.145197	0.001	0.2	0.0105256	-0.0383481	1	0.0105256	0.898	0.898	0.898	2	1	65
ZNF649	0.00191563	-0.145197	0.001	0.2	0.0105256	-0.0383481	1	0.0105256	0.898	0.898	0.898	4	1	65
TMEM132D	0.0118843	-0.156404	0.001	0.2	0.102184	0.0985857	1	0.102184	0.8982	0.7493	0.7491	177	11	89
FSD1L	0.0455224	-0.410971	0.001	0.2	0.176192	-0.490663	1	0.176192	0.8985	0.8645	0.8483	6	3	7
SLIT2	0.00295313	-0.131499	0.001	0.2	0.0226873	0.108137	1	0.0226873	0.8986	0.9416	1	7	3	16
IL1RAPL1	0.0125313	0.142805	0.001	0.2	0.174607	0.124515	1	0.174607	0.8988	0.7015	0.6659	55	11	94
ZNF614	0.00456102	-0.217253	0.001	0.2	0.0235857	-0.0570599	1	0.0235857	0.8998	0.8998	0.8998	4	1	66
FPR3	0.00163164	-0.135139	0.001	0.2	0.00911954	-0.0350718	1	0.00911954	0.8999	0.8161	0.8428	13	1	67
ERC1	0.0114084	-0.149938	0.001	0.2	0.000255916	0.00554319	1	0.000255916	0.9001	0.9461	1	223	7	70
GDPD2	0.0214027	-0.279036	0.001	0.2	0.0493259	-0.222401	1	0.0493259	0.9005	0.8489	0.837	8	3	10
CACNA1D	0.119491	-0.697129	0.001	0.2	0.395876	-0.917349	1	0.395876	0.9011	0.7561	0.7561	52	3	5
TNIK	0.0161672	0.223473	0.001	0.2	0.0801739	0.283114	1	0.0801739	0.9014	0.8308	0.8122	65	5	9
SRD5A2	0.00292602	0.129214	0.001	0.2	0.0190914	0.0935588	1	0.0190914	0.9015	0.8521	0.8462	16	2	18
PTPRM	0.0111043	-0.137564	0.001	0.2	0.0137496	-0.0421514	1	0.0137496	0.9017	0.9165	0.9257	83	10	69
IFT122	0.0492031	0.538631	0.001	0.2	0.0607338	0.31764	1	0.0607338	0.9022	0.9022	1	18	4	5
MAGED1	0.00623672	0.139927	0.001	0.2	0.0483491	0.116842	1	0.0483491	0.9022	0.9019	0.8987	43	4	31
ADCY2	0.0104856	-0.230288	0.001	0.2	0.126942	-0.176456	1	0.126942	0.9022	0.7707	0.7579	57	6	35
NUP160	0.0179926	0.774242	0.001	0.2	0.00267228	5	0.295305	0.0817156	0.9031	1	1	5	2	5
SP140	0.00306345	-0.137993	0.001	0.2	0.118475	-0.346471	1	0.118475	0.9032	0.7387	0.7615	14	3	9
WWOX	0.015514	-0.144304	0.001	0.2	0.170538	5	0.117238	0.138121	0.9034	0.749	0.7349	353	21	249
GPC4	0.0487396	-0.418671	0.001	0.2	0.130537	-0.544443	1	0.130537	0.9046	0.9237	0.9237	17	3	6
CEP112	0.128929	0.688447	0.001	0.2	0.376066	0.780992	1	0.376066	0.9049	0.9049	0.9049	40	3	5
TMEM178B	0.0818012	-0.607331	0.001	0.2	0.249295	-0.73922	1	0.249295	0.9049	0.9049	0.9049	10	3	5
COL23A1	0.0139441	-0.00884826	0.13494	0.2	0.138645	0.230609	1	0.138645	0.9052	0.8217	0.7864	98	5	22
MTUS2	0.0285995	0.326774	0.001	0.2	0.108384	0.406886	1	0.108384	0.9056	0.7503	0.7383	18	5	6
NCKAP5	0.0186399	-0.149043	0.001	0.2	0.0234036	0.04138	1	0.0234036	0.9056	0.9008	0.87	94	18	119
ZNF345	0.0162539	0.294396	0.001	0.2	0.0531463	0.221872	1	0.0531463	0.9059	0.9355	0.84	6	2	9
RAF1	0.00290587	-0.121937	0.001	0.2	0.0018001	-0.0313692	1	0.0018001	0.9062	0.9186	0.9104	6	3	15
KLF8	0.00899171	-0.13542	0.001	0.2	0.000153832	-0.00295937	1	0.000153832	0.9062	0.9879	1	19	8	154
INSR	0.0148753	0.192682	0.001	0.2	0.388171	0.25428	1	0.388171	0.9067	0.5934	0.5098	59	11	50
FAM19A1	0.00332409	0.150854	0.0393482	0.2	0.049711	0.260012	1	0.049711	0.9068	0.9849	1	55	4	6
CYP2C19	0.00317081	0.136411	0.001	0.2	0.0347446	0.0550452	1	0.0347446	0.9073	0.7967	0.7848	32	2	97
PAK3	0.00648484	0.222166	0.001	0.2	0.00261542	0.0516506	1	0.00261542	0.9075	0.9927	1	15	5	8
NPFFR2	0.0219758	0.393057	0.001	0.2	-0.0956083	5	0.230563	0.00612577	0.9079	1	0.9363	22	2	17
OPRD1	0.250202	0.859861	0.001	0.2	0.965127	1.38754	1	0.965127	0.9081	0.9063	0.9063	10	3	6
RAB37	0.00826802	0.224275	0.001	0.2	0.0179428	0.135058	1	0.0179428	0.9089	0.9216	0.8173	3	2	8
RTKN2	0.0128927	-0.23478	0.001	0.2	0.0118986	-0.148407	1	0.0118986	0.9092	1	1	20	5	6
SFTPB	0.00464108	0.19215	0.001	0.2	0.0260634	0.101903	1	0.0260634	0.9093	0.8207	0.7933	5	3	22
CDH12	0.0509827	0.569136	0.001	0.2	0.00340231	2.38104	0.271792	0.0658459	0.9102	1	0.88	102	4	14
SORBS1	0.0159029	0.236256	0.001	0.2	0.002038	0.037851	1	0.002038	0.9103	0.9448	0.9033	28	7	12
GSN	0.00966943	0.212863	0.074254	0.2	0.00526068	0.0656333	1	0.00526068	0.9104	0.9401	0.9591	45	5	10
FSTL5	0.0101277	-0.141099	0.001	0.2	0.0491847	-0.120696	1	0.0491847	0.9114	0.8656	0.8564	88	7	29
NECTIN1	0.0388586	0.384942	0.001	0.2	0.108614	0.424906	1	0.108614	0.9119	0.7599	0.7599	4	3	5
FREM1	0.0214357	0.276301	0.001	0.2	0.0219576	0.118809	1	0.0219576	0.9125	1	1	43	4	13
WDR36	0.00540043	-0.135934	0.001	0.2	0.00925444	0.0213925	1	0.00925444	0.9144	0.8783	0.934	6	4	177
SORCS1	0.0104131	-0.0138223	0.100038	0.2	0.0118873	1.65257	0.130731	0.0164186	0.9158	0.999	0.858	48	7	12
EDARADD	0.00679624	0.254631	0.001	0.2	0.0698233	0.255735	1	0.0698233	0.916	0.7942	0.7873	23	2	9
CPEB1	0.0928564	-0.649073	0.001	0.2	0.280968	-0.781275	1	0.280968	0.9162	0.9162	0.9162	12	3	5
CYP4F12	0.000397339	0.0653385	0.001	0.2	3.43E-05	-0.00323793	1	3.43E-05	0.9172	1	1	14	2	28
"UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9"	0.00328051	-0.101578	0.001	0.2	0.00785238	-0.0508469	1	0.00785238	0.9179	0.9524	0.9276	13	4	25
LARGE1	0.00635042	0.111856	0.001	0.2	0.0321328	0.0561854	1	0.0321328	0.9184	0.8813	0.868	131	8	90
WRAP53	0.0165205	0.400941	0.001	0.2	0.0182376	0.159439	1	0.0182376	0.9187	0.8741	0.956	11	3	6
GPR160	0.011351	0.168046	0.001	0.2	0.013349	0.106166	1	0.013349	0.9194	0.9848	1	21	6	10
ECE2	0.0234111	0.394417	0.001	0.2	0.00946189	0.125118	1	0.00946189	0.9198	1	1	2	2	5
AHNAK	0.0135944	-0.190097	0.001	0.2	0.0141706	-0.149967	1	0.0141706	0.9199	0.9947	0.9252	12	5	8
ADGRG1	0.108941	-0.670498	0.001	0.2	0.351389	-0.867719	1	0.351389	0.92	0.92	0.92	20	3	5
CEP97	7.45E-05	-0.048505	0.001	0.2	0.00134972	-0.0329976	1	0.00134972	0.9204	0.9734	0.873	7	2	11
STK32C	0.00781107	-0.206818	0.001	0.2	0.0125826	-0.145086	1	0.0125826	0.9206	0.9206	0.9206	15	4	5
GRB10	0.000392603	-0.0687032	0.001	0.2	0.121723	-0.3479	1	0.121723	0.9212	0.6894	0.7278	12	3	9
PSMD2	0.00427558	-0.165668	0.001	0.2	0.0061746	-0.0797641	1	0.0061746	0.9217	1	1	2	2	8
MYOM2	0.0031617	-0.14039	0.001	0.2	0.00230834	-0.0132638	1	0.00230834	0.9224	0.9641	0.9632	43	4	111
TENM3	0.00873374	-0.213311	0.001	0.2	0.00127955	0.0286274	1	0.00127955	0.9225	1	1	37	8	13
SOD2	0.00506239	-0.129831	0.001	0.2	0.106205	-0.269852	1	0.106205	0.9226	0.8837	0.832	34	6	13
ADGRD1	0.00224811	-0.112824	0.001	0.2	0.00277492	0.0455586	1	0.00277492	0.9229	1	1	39	3	11
SPRED2	0.128604	-0.718066	0.001	0.2	0.416589	-0.941766	1	0.416589	0.9232	0.9232	0.9232	19	3	5
TMEM184B	0.00774804	-0.22123	0.001	0.2	0.0502694	-0.170791	1	0.0502694	0.9233	0.8917	0.8579	34	6	16
CDC42	0.00532869	-0.208183	0.001	0.2	0.079	-0.170573	1	0.079	0.9251	0.86	0.7915	6	3	25
DUSP8	0.0137507	0.265301	0.001	0.2	0.0624151	0.255723	1	0.0624151	0.9252	1	0.9686	3	2	8
ASXL3	0.0280598	-0.403319	0.001	0.2	0.0266525	-0.196922	1	0.0266525	0.9253	0.9339	1	88	2	7
PAK2	0.00671092	0.1945	0.001	0.2	0.0514197	0.219865	1	0.0514197	0.9254	0.9014	0.822	14	2	9
RNGTT	2.47E-05	0.0355267	0.001	0.2	0.305452	0.517701	1	0.305452	0.9266	0.5257	0.4999	9	3	10
GLDC	0.00114743	-0.0883408	0.001	0.2	0.0167132	-0.0502689	1	0.0167132	0.9266	0.9193	0.8968	105	2	57
HDX	0.0107536	0.264047	0.001	0.2	0.00136764	-0.0355241	1	0.00136764	0.9271	1	1	8	3	9
HTR1F	0.00960036	0.134502	0.001	0.2	0.0016845	0.0208605	1	0.0016845	0.9276	0.974	0.9903	67	12	32
VPS13D	0.0102558	-0.278173	0.119947	0.2	-0.0465731	5	0.269544	0.283249	0.9277	1	0.4518	15	2	9
ZNF81	0.0334016	0.358311	0.001	0.2	0.076109	0.300451	1	0.076109	0.9293	0.8836	0.8695	3	3	7
NUP35	0.00546543	0.177582	0.001	0.2	0.0153307	0.12573	1	0.0153307	0.93	0.9848	0.9512	16	2	8
TMEM231	0.00148782	0.176299	0.001	0.2	0.211193	0.0526853	1	0.211193	0.93	0.5521	0.5284	4	2	672
C5orf66	0.00693501	-0.120816	0.001	0.2	0.000301844	0.00962989	1	0.000301844	0.9301	0.9814	0.9824	115	15	27
NEK10	0.00607332	0.10334	0.001	0.2	0.0169312	0.442564	0.18566	0.00750428	0.9301	0.9353	0.929	142	21	40
RNF216	0.00722641	0.230847	0.001	0.2	0.0310895	-0.106184	1	0.0310895	0.9304	0.8565	0.868	54	3	24
OR3A1	0.00844128	-0.291585	0.001	0.2	0.0426647	-0.226007	1	0.0426647	0.9312	1	0.9801	1	1	7
ADAMTS17	0.000653167	-0.0922496	0.001	0.2	0.0138239	-0.046607	1	0.0138239	0.9319	0.9046	0.8996	109	2	56
TRMT1L	0.00177994	0.140483	0.001	0.2	0.00980454	0.0242147	1	0.00980454	0.9321	0.9266	0.8817	4	1	145
MAML3	0.138929	0.620476	0.001	0.2	0.404402	0.623744	1	0.404402	0.933	0.933	0.933	101	5	9
TMTC2	0.00873049	-0.204447	0.001	0.2	1.01953	0.181435	1	1.01953	0.9331	0.2581	0.1479	57	9	277
AMZ1	0.00301096	0.0980356	0.001	0.2	0.0441788	0.0974585	1	0.0441788	0.9334	0.8739	0.8725	27	5	40
RTL4	0.00489341	-0.110919	0.001	0.2	6.38E-05	0.000757139	1	6.38E-05	0.9334	0.9189	0.9825	27	11	974
VANGL1	0.00777587	0.334346	0.001	0.2	0.199628	-0.362575	1	0.199628	0.9339	0.762	0.6847	16	3	13
ALPK1	0.0290119	0.423692	0.001	0.2	0.263583	0.55772	1	0.263583	0.9341	0.637	0.6967	35	3	7
ELMOD3	0.00469079	-0.174624	0.001	0.2	0.0279689	0.134471	1	0.0279689	0.9345	1	1	21	3	13
PRKN	0.00265746	-0.0890219	0.001	0.2	0.0497854	-0.0251355	1	0.0497854	0.9354	0.7996	0.7873	295	6	683
FAM185A	0.053028	0.465452	0.001	0.2	0.0345298	0.197017	1	0.0345298	0.9361	1	1	3	3	9
CDK14	0.006619	0.0341004	0.0686984	0.2	0.0640547	-0.518392	0.344942	0.0577227	0.9362	0.8767	0.858	58	9	17
ZNF407	0.000395037	-0.0563837	0.001	0.2	0.00274914	0.0427212	1	0.00274914	0.9363	1	1	16	5	13
COL24A1	0.00302221	-0.0979506	0.001	0.2	0.0138186	-0.0599485	1	0.0138186	0.9368	0.9171	0.9007	61	6	33
SSSCA1	0.0157377	0.306821	0.001	0.2	0.0393971	0.200968	1	0.0393971	0.9372	0.9102	0.9424	2	2	8
RCAN1	0.00141445	-0.0961374	0.001	0.2	0.000454429	0.00904964	1	0.000454429	0.9382	1	1	5	2	47
ELSPBP1	0.00671246	-0.19392	0.001	0.2	0.0256897	-0.174643	1	0.0256897	0.9388	0.8276	0.8276	8	2	7
"CORO7,CORO7-PAM16"	0.0122759	-0.298303	0.001	0.2	0.0117534	0.0907774	1	0.0117534	0.9391	0.7131	0.8635	3	2	12
ARMC2	0.0241868	0.339692	0.001	0.2	0.0194566	0.16366	1	0.0194566	0.9393	1	1	41	3	6
LOXL2	0.0789511	-0.460219	0.001	0.2	0.102408	-0.280758	1	0.102408	0.9394	0.9329	0.9713	95	6	12
MLH1	0.014921	-0.213416	0.001	0.2	0.0427879	-0.190182	1	0.0427879	0.9399	0.9547	0.9872	49	4	10
HNF1B	0.00230061	-0.104936	0.001	0.2	0.0818217	-0.128814	1	0.0818217	0.9403	0.8185	0.8147	34	8	43
DCC	0.00492187	-0.0907954	0.001	0.2	0.0175443	-0.0629408	1	0.0175443	0.941	0.8945	0.8903	67	18	37
PRKCB	0.00600387	0.227281	0.001	0.2	0.134624	-0.276171	1	0.134624	0.9413	0.7939	0.6418	46	3	15
BSPH1	0.0081244	-0.211368	0.001	0.2	0.0323141	-0.197188	1	0.0323141	0.9422	1	1	3	2	7
EDIL3	0.000828592	0.0741346	0.001	0.2	0.00523356	0.0676167	1	0.00523356	0.9427	0.8715	0.9887	58	3	11
POLA1	0.000816651	0.0772929	0.001	0.2	0.0360554	0.113584	1	0.0360554	0.9427	0.8806	0.8788	21	3	24
CTNS	0.0011914	0.113646	0.001	0.2	-0.10536	-1.06414	0.1	0.175995	0.9434	0.9595	0.6167	6	2	101
NFAM1	0.000658308	0.0734499	0.001	0.2	7.24E-05	-0.00514738	1	7.24E-05	0.9437	0.9366	0.9642	13	2	23
PRUNE2	-0.000208524	-0.00156969	0.001	0.142857	0.00113383	0.032414	1	0.00113383	0.9438	1	1	21	7	9
PTPRN2	0.00531876	-0.0952273	0.001	0.2	0.0348606	-0.047042	1	0.0348606	0.945	0.8852	0.8755	138	12	137
